,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AW1,AW2,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,KA1,KA2,MA1,MW1,OC1,REM,EQD
6522,72234654824,2022-03-31T21:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"250,5,N,0077,5","02134,5,M,N","016093,5,N,5","+0042,5","+0002,5","99999,9",,,,,,,,,"04,5,+00518,5,99,9","04,5,+00671,5,99,9","08,5,+02134,5,99,9","2,99,1,+00518,5,9","2,99,1,+00671,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,"09970,5,09707,5",,"0093,5",MET10303/31/22 16:35:02 METAR KRNP 312135Z 25015G18KT 10SM SCT017 SCT022 OVC070 04/00 A2944 RMK AO2 T00420002,
6523,72234654824,2022-03-31T21:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"260,5,N,0062,5","01219,5,M,N","016093,5,N,5","+0041,5","+0000,5","99999,9",,,,,,,,,"07,5,+01219,5,99,9","07,5,+01402,5,99,9","08,5,+02134,5,99,9","3,99,1,+01219,5,9","3,99,1,+01402,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,"09970,5,09707,5",,,MET10003/31/22 16:55:02 METAR KRNP 312155Z 26012KT 10SM BKN040 BKN046 OVC070 04/00 A2944 RMK AO2 T00410000,
6524,72234654824,2022-03-31T22:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"260,5,N,0082,5","01219,5,M,N","016093,5,N,5","+0038,5","-0007,5","99999,9",,,,,,,,,"07,5,+01219,5,99,9","08,5,+02134,5,99,9",,"3,99,1,+01219,5,9","4,99,1,+02134,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,"09973,5,09710,5",,"0103,5",MET09703/31/22 17:15:02 METAR KRNP 312215Z 26016G20KT 10SM BKN040 OVC070 04/M01 A2945 RMK AO2 T00381007,
6525,72234654824,2022-03-31T22:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"250,5,N,0072,5","00975,5,M,N","016093,5,N,5","+0035,5","-0005,5","99999,9",,,,,,,,,"04,5,+00732,5,99,9","07,5,+00975,5,99,9","08,5,+01219,5,99,9","2,99,1,+00732,5,9","3,99,1,+00975,5,9","4,99,1,+01219,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,"09980,5,09717,5",,"0103,5",MET10303/31/22 17:35:02 METAR KRNP 312235Z 25014G20KT 10SM SCT024 BKN032 OVC040 04/00 A2947 RMK AO2 T00351005,
6526,72234654824,2022-03-31T22:55:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"260,1,N,0062,1","00610,1,9,N","008047,1,9,9","+0026,1","+0000,1","99999,9",,,,,,,"05,1",,,,,"3,99,1,+00610,1,9","4,99,1,+00884,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"09983,1,99999,9",,"0103,1",MET086METAR KRNP 312255Z AUTO 26012G20KT 5SM HZ BKN020 OVC029 03/00 A2948 RMK AO2 T00260000=,
6527,72234654824,2022-03-31T23:15:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0057,1","00823,1,9,N","016093,1,9,9","+0026,1","+0002,1","99999,9",,,,,,,,,,,,"2,99,1,+00610,1,9","4,99,1,+00823,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"09986,1,99999,9",,"0082,1",MET084METAR KRNP 312315Z AUTO 28011G16KT 10SM SCT020 OVC027 03/00 A2949 RMK AO2 T00260002=,
6528,72234654824,2022-03-31T23:35:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"270,1,N,0067,1","00823,1,9,N","016093,1,9,9","+0028,1","-0005,1","99999,9",,,,,,,,,,,,"4,99,1,+00823,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9",,,"09993,1,99999,9",,"0082,1",MET077METAR KRNP 312335Z AUTO 27013G16KT 10SM OVC027 03/00 A2951 RMK AO2 T00281005=,
6529,72234654824,2022-03-31T23:55:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0062,1","00823,1,9,N","016093,1,9,9","+0027,1","-0009,1","99999,9",,,,,,,,,,,,"4,99,1,+00823,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9","060,M,+0067,1","060,N,+0025,1","09997,1,99999,9",,"0082,1",MET090METAR KRNP 312355Z AUTO 28012G16KT 10SM OVC027 03/M01 A2952 RMK AO2 T00271009 10067 20025=,
6530,72234654824,2022-04-01T00:15:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0057,1","00792,1,9,N","016093,1,9,9","+0023,1","-0015,1","99999,9",,,,,,,,,,,,"4,99,1,+00792,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00792,1,99,9,99,9",,,"09997,1,99999,9",,"0088,1",MET078METAR KRNP 010015Z AUTO 28011G17KT 10SM OVC026 02/M01 A2952 RMK AO2 T00231015=,
6531,72234654824,2022-04-01T00:35:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0051,1","01067,1,9,N","016093,1,9,9","+0021,1","-0015,1","99999,9",,,,,,,,,,,,"2,99,1,+00792,1,9","3,99,1,+01067,1,9","4,99,1,+01311,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00792,1,99,9,99,9",,,"10003,1,99999,9",,,MET089METAR KRNP 010035Z AUTO 28010KT 10SM SCT026 BKN035 OVC043 02/M01 A2954 RMK AO2 T00211015=,
6532,72234654824,2022-04-01T00:55:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0046,1","00792,1,9,N","016093,1,9,9","+0020,1","-0017,1","99999,9",,,,,,,,,,,,"3,99,1,+00792,1,9","4,99,1,+01067,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00792,1,99,9,99,9",,,"10007,1,99999,9",,"0077,1",MET085METAR KRNP 010055Z AUTO 28009G15KT 10SM BKN026 OVC035 02/M02 A2955 RMK AO2 T00201017=,
6533,72234654824,2022-04-01T01:15:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0062,1","00640,1,9,N","016093,1,9,9","+0020,1","-0015,1","99999,9",,,,,,,,,,,,"3,99,1,+00640,1,9","4,99,1,+00823,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,"10010,1,99999,9",,"0082,1",MET085METAR KRNP 010115Z AUTO 28012G16KT 10SM BKN021 OVC027 02/M01 A2956 RMK AO2 T00201015=,
6534,72234654824,2022-04-01T01:35:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0088,1","01006,1,9,N","016093,1,9,9","+0015,1","-0022,1","99999,9",,,,,,,,,,,,"2,99,1,+00579,1,9","3,99,1,+01006,1,9","4,99,1,+02134,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9",,,"10017,1,99999,9",,,MET089METAR KRNP 010135Z AUTO 28017KT 10SM SCT019 BKN033 OVC070 02/M02 A2958 RMK AO2 T00151022=,
6535,72234654824,2022-04-01T01:55:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"290,1,N,0057,1","01158,1,9,N","016093,1,9,9","+0013,1","-0020,1","99999,9",,,,,,,,,,,,"2,99,1,+00945,1,9","3,99,1,+01158,1,9","4,99,1,+02134,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00945,1,99,9,99,9",,,"10020,1,99999,9",,,MET089METAR KRNP 010155Z AUTO 29011KT 10SM SCT031 BKN038 OVC070 01/M02 A2959 RMK AO2 T00131020=,
6536,72234654824,2022-04-01T02:15:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0041,1","02134,1,9,N","016093,1,9,9","+0011,1","-0021,1","99999,9",,,,,,,,,,,,"2,99,1,+00945,1,9","4,99,1,+02134,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00945,1,99,9,99,9",,,"10020,1,99999,9",,,MET082METAR KRNP 010215Z AUTO 28008KT 10SM SCT031 OVC070 01/M02 A2959 RMK AO2 T00111021=,
6537,72234654824,2022-04-01T02:35:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0046,1","02134,1,9,N","016093,1,9,9","+0011,1","-0025,1","99999,9",,,,,,,,,,,,"2,99,1,+00640,1,9","2,99,1,+01006,1,9","4,99,1,+02134,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,"10020,1,99999,9",,,MET089METAR KRNP 010235Z AUTO 28009KT 10SM SCT021 SCT033 OVC070 01/M02 A2959 RMK AO2 T00111025=,
6538,72234654824,2022-04-01T02:55:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0036,1","00701,1,9,N","016093,1,9,9","+0011,1","-0022,1","99999,9",,,,,,,,,,,,"3,99,1,+00701,1,9","3,99,1,+00884,1,9","4,99,1,+02134,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9",,,"10024,1,99999,9",,,MET089METAR KRNP 010255Z AUTO 28007KT 10SM BKN023 BKN029 OVC070 01/M02 A2960 RMK AO2 T00111022=,
6539,72234654824,2022-04-01T03:15:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"270,1,N,0046,1","00945,1,9,N","016093,1,9,9","+0010,1","-0025,1","99999,9",,,,,,,"51,1",,,,,"2,99,1,+00701,1,9","4,99,1,+00945,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9",,,"10027,1,99999,9",,,MET086METAR KRNP 010315Z AUTO 27009KT 10SM -DZ SCT023 OVC031 01/M02 A2961 RMK AO2 T00101025=,
6540,72234654824,2022-04-01T03:35:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0051,1","00732,1,9,N","016093,1,9,9","+0010,1","-0025,1","99999,9",,,,,,,"71,1",,,,,"3,99,1,+00732,1,9","4,99,1,+00945,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,"10027,1,99999,9",,"0077,1",MET089METAR KRNP 010335Z AUTO 28010G15KT 10SM -SN BKN024 OVC031 01/M02 A2961 RMK AO2 T00101025=,
6541,72234654824,2022-04-01T03:55:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0041,1","00762,1,9,N","016093,1,9,9","+0007,1","-0025,1","99999,9",,,,,,,,,,,,"4,99,1,+00762,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,"10030,1,99999,9",,"0088,1",MET078METAR KRNP 010355Z AUTO 28008G17KT 10SM OVC025 01/M02 A2962 RMK AO2 T00071025=,
6542,72234654824,2022-04-01T04:15:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"280,1,N,0051,1","01006,1,9,N","016093,1,9,9","+0006,1","-0025,1","99999,9",,,,,,,,,,,,"2,99,1,+00853,1,9","3,99,1,+01006,1,9","4,99,1,+01219,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9",,,"10030,1,99999,9",,,MET089METAR KRNP 010415Z AUTO 28010KT 10SM SCT028 BKN033 OVC040 01/M02 A2962 RMK AO2 T00061025=,
6543,72234654824,2022-04-01T04:35:00,4,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,99999,V020,"290,1,N,0051,1","01219,1,9,N","016093,1,9,9","+0006,1","-0025,1","99999,9",,,,,,,"71,1",,,,,"2,99,1,+00975,1,9","4,99,1,+01219,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00975,1,99,9,99,9",,,"10034,1,99999,9",,,MET086METAR KRNP 010435Z AUTO 29010KT 10SM -SN SCT032 OVC040 01/M02 A2963 RMK AO2 T00061025=,
6544,72234654824,2022-04-01T04:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0051,5","01097,5,M,N","016093,5,N,5","+0005,5","-0023,5","99999,9",,,,,,,,,"04,5,+00579,5,99,9","07,5,+01097,5,99,9","08,5,+02438,5,99,9","2,99,1,+00579,5,9","3,99,1,+01097,5,9","4,99,1,+02438,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9","240,M,+0170,1","240,N,+0005,1","10034,5,09770,5",,,MET11103/31/22 23:55:02 METAR KRNP 010455Z 28010KT 10SM SCT019 BKN036 OVC080 01/M02 A2963 RMK AO2 T00051023 401700005,
6545,72234654824,2022-04-01T04:59:00,O,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",SOD  ,KRNP ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,16,RA  ,5","AU,14,DZ  ,5","AW,18,SN  ,1",,,,,,,,,,,,,,,,,,,,
6546,72234654824,2022-04-01T05:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0041,5","02438,5,M,N","016093,5,N,5","+0004,5","-0023,5","99999,9",,,,,,,,,"04,5,+01097,5,99,9","08,5,+02438,5,99,9",,"2,99,1,+01097,5,9","4,99,1,+02438,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01097,1,99,9,99,9",,,"10037,5,09773,5",,,MET09404/01/22 00:15:02 METAR KRNP 010515Z 27008KT 10SM SCT036 OVC080 00/M02 A2964 RMK AO2 T00041023,
6547,72234654824,2022-04-01T05:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0046,5","01097,5,M,N","016093,5,N,5","+0003,5","-0022,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","07,5,+01097,5,99,9","08,5,+02438,5,99,9","2,99,1,+00610,5,9","3,99,1,+01097,5,9","4,99,1,+02438,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10037,5,09773,5",,,MET10104/01/22 00:35:02 METAR KRNP 010535Z 27009KT 10SM SCT020 BKN036 OVC080 00/M02 A2964 RMK AO2 T00031022,
6548,72234654824,2022-04-01T05:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0036,5","02438,5,M,N","016093,5,N,5","+0003,5","-0023,5","99999,9",,,,,,,,,"04,5,+00640,5,99,9","08,5,+02438,5,99,9",,"2,99,1,+00640,5,9","4,99,1,+02438,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9","060,M,+0025,1","060,N,+0002,1","10037,5,09773,5",,,MET10604/01/22 00:55:02 METAR KRNP 010555Z 28007KT 10SM SCT021 OVC080 00/M02 A2964 RMK AO2 T00031023 10025 20002,
6549,72234654824,2022-04-01T06:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0046,5","02743,5,M,N","016093,5,N,5","+0002,5","-0025,5","99999,9",,,,,,,,,"04,5,+00640,5,99,9","08,5,+02743,5,99,9",,"2,99,1,+00640,5,9","4,99,1,+02743,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,"10037,5,09773,5",,,MET09404/01/22 01:15:02 METAR KRNP 010615Z 27009KT 10SM SCT021 OVC090 00/M02 A2964 RMK AO2 T00021025,
6550,72234654824,2022-04-01T06:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0051,5","02743,5,M,N","016093,5,N,5","+0001,5","-0025,5","99999,9",,,,,,,,,"04,5,+00640,5,99,9","08,5,+02743,5,99,9",,"2,99,1,+00640,5,9","4,99,1,+02743,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,"10041,5,09776,5",,"0077,5",MET09704/01/22 01:35:02 METAR KRNP 010635Z 27010G15KT 10SM SCT021 OVC090 00/M02 A2965 RMK AO2 T00011025,
6551,72234654824,2022-04-01T06:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0046,5","02743,5,M,N","016093,5,N,5","+0001,5","-0025,5","99999,9",,,,,,,,,"04,5,+00549,5,99,9","08,5,+02743,5,99,9",,"2,99,1,+00549,5,9","4,99,1,+02743,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,"10044,5,09780,5",,,MET09404/01/22 01:55:02 METAR KRNP 010655Z 27009KT 10SM SCT018 OVC090 00/M02 A2966 RMK AO2 T00011025,
6552,72234654824,2022-04-01T07:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0041,5","02743,5,M,N","016093,5,N,5","+0001,5","-0023,5","99999,9",,,,,,,,,"04,5,+00549,5,99,9","08,5,+02743,5,99,9",,"2,99,1,+00549,5,9","4,99,1,+02743,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,"10044,5,09780,5",,,MET09404/01/22 02:15:02 METAR KRNP 010715Z 27008KT 10SM SCT018 OVC090 00/M02 A2966 RMK AO2 T00011023,
6553,72234654824,2022-04-01T07:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0041,5","02743,5,M,N","016093,5,N,5","+0000,5","-0026,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","08,5,+02743,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+02743,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10047,5,09783,5",,,MET09404/01/22 02:35:02 METAR KRNP 010735Z 28008KT 10SM SCT020 OVC090 00/M03 A2967 RMK AO2 T00001026,
6554,72234654824,2022-04-01T07:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0036,5","02743,5,M,N","016093,5,N,5","+0000,5","-0027,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","08,5,+02743,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+02743,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10047,5,09783,5",,,MET09404/01/22 02:55:02 METAR KRNP 010755Z 27007KT 10SM SCT020 OVC090 00/M03 A2967 RMK AO2 T00001027,
6555,72234654824,2022-04-01T08:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0057,5","02743,5,M,N","016093,5,N,5","+0000,5","-0025,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","04,5,+00762,5,99,9","08,5,+02743,5,99,9","2,99,1,+00610,5,9","2,99,1,+00762,5,9","4,99,1,+02743,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10047,5,09783,5",,,MET10104/01/22 03:15:02 METAR KRNP 010815Z 27011KT 10SM SCT020 SCT025 OVC090 00/M02 A2967 RMK AO2 T00001025,
6556,72234654824,2022-04-01T08:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0046,5","03048,5,M,N","016093,5,N,5","+0000,5","-0026,5","99999,9",,,,,,,,,"04,5,+00549,5,99,9","04,5,+00762,5,99,9","08,5,+03048,5,99,9","2,99,1,+00549,5,9","2,99,1,+00762,5,9","4,99,1,+03048,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,"10047,5,09783,5",,,MET10104/01/22 03:35:02 METAR KRNP 010835Z 27009KT 10SM SCT018 SCT025 OVC100 00/M03 A2967 RMK AO2 T00001026,
6557,72234654824,2022-04-01T08:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0041,5","03048,5,M,N","016093,5,N,5","+0000,5","-0028,5","99999,9",,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,"10051,5,09786,5",,,MET08704/01/22 03:55:02 METAR KRNP 010855Z 27008KT 10SM OVC100 00/M03 A2968 RMK AO2 T00001028,
6558,72234654824,2022-04-01T09:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0046,5","03048,5,M,N","016093,5,N,5","+0000,5","-0028,5","99999,9",,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,"10054,5,09789,5",,,MET08704/01/22 04:15:02 METAR KRNP 010915Z 28009KT 10SM OVC100 00/M03 A2969 RMK AO2 T00001028,
6559,72234654824,2022-04-01T09:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0046,5","03048,5,M,N","016093,5,N,5","+0000,5","-0027,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","08,5,+03048,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10054,5,09789,5",,,MET09404/01/22 04:35:02 METAR KRNP 010935Z 28009KT 10SM SCT020 OVC100 00/M03 A2969 RMK AO2 T00001027,
6560,72234654824,2022-04-01T09:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0041,5","03048,5,M,N","016093,5,N,5","+0000,5","-0028,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","08,5,+03048,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10058,5,09793,5",,,MET09404/01/22 04:55:02 METAR KRNP 010955Z 28008KT 10SM SCT020 OVC100 00/M03 A2970 RMK AO2 T00001028,
6561,72234654824,2022-04-01T10:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0036,5","03048,5,M,N","016093,5,N,5","+0000,5","-0028,5","99999,9",,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,"10061,5,09796,5",,,MET08704/01/22 05:15:02 METAR KRNP 011015Z 28007KT 10SM OVC100 00/M03 A2971 RMK AO2 T00001028,
6562,72234654824,2022-04-01T10:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"290,5,N,0046,5","03048,5,M,N","016093,5,N,5","+0000,5","-0028,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","08,5,+03048,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10064,5,09799,5",,,MET09404/01/22 05:35:02 METAR KRNP 011035Z 29009KT 10SM SCT020 OVC100 00/M03 A2972 RMK AO2 T00001028,
6563,72234654824,2022-04-01T10:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"290,5,N,0041,5","03048,5,M,N","016093,5,N,5","+0000,5","-0030,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","08,5,+03048,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10068,5,09803,5",,,MET09404/01/22 05:55:02 METAR KRNP 011055Z 29008KT 10SM SCT020 OVC100 00/M03 A2973 RMK AO2 T00001030,
6564,72234654824,2022-04-01T11:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0051,5","00610,5,M,N","016093,5,N,5","+0000,5","-0030,5","99999,9",,,,,,,,,"07,5,+00610,5,99,9","08,5,+03048,5,99,9",,"3,99,1,+00610,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10071,5,09806,5",,"0077,5",MET09704/01/22 06:15:02 METAR KRNP 011115Z 28010G15KT 10SM BKN020 OVC100 00/M03 A2974 RMK AO2 T00001030,
6565,72234654824,2022-04-01T11:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"290,5,N,0036,5","03048,5,M,N","016093,5,N,5","-0001,5","-0031,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","08,5,+03048,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10075,5,09809,5",,,MET09404/01/22 06:35:02 METAR KRNP 011135Z 29007KT 10SM SCT020 OVC100 00/M03 A2975 RMK AO2 T10011031,
