,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AW1,AW2,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,MA1,MW1,OC1,REM,EQD
7963,72032104893,2022-04-22T00:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0050,C","+0000,C","99999,9",,,,,,,,,"04,5,+02134,5,99,9",,,"2,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02134,1,99,9,99,9","10254,5,10020,5",,"0082,5",MET07904/21/22 19:55:01 METAR KSLH 220055Z 28010G16KT 10SM SCT070 05/00 A3028 RMK AO2,R01    057TMP046R02    007DPT046D01      0ADE726
7964,72032104893,2022-04-22T01:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0050,5","+0000,5","99999,9",,,,,,,,,"04,5,+02134,5,99,9",,,"2,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02134,1,99,9,99,9","10257,5,10023,5",,"0072,5",MET07904/21/22 20:15:01 METAR KSLH 220115Z 29010G14KT 10SM SCT070 05/00 A3029 RMK AO2,D01      0ADE726
7965,72032104893,2022-04-22T01:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0050,5","+0000,5","99999,9",,,,,,,,,"04,5,+02134,5,99,9",,,"2,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02134,1,99,9,99,9","10261,5,10026,5",,"0108,5",MET07904/21/22 20:35:01 METAR KSLH 220135Z 29013G21KT 10SM SCT070 05/00 A3030 RMK AO2,D01      0ADE726
7966,72032104893,2022-04-22T01:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0050,C","+0000,C","99999,9",,,,,,,,,"04,5,+02134,5,99,9",,,"2,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02134,1,99,9,99,9","10261,5,10026,5",,"0093,5",MET07904/21/22 20:55:01 METAR KSLH 220155Z 29012G18KT 10SM SCT070 05/00 A3030 RMK AO2,R01    057TMP046R02    007DPT046D01      0ADE726
7967,72032104893,2022-04-22T02:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0050,5","+0000,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10264,5,10029,5",,"0082,5",MET07604/21/22 21:15:01 METAR KSLH 220215Z 29010G16KT 10SM CLR 05/00 A3031 RMK AO2,
7968,72032104893,2022-04-22T02:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0040,5","+0000,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10268,5,10033,5",,,MET07304/21/22 21:35:01 METAR KSLH 220235Z 28010KT 10SM CLR 04/00 A3032 RMK AO2,
7969,72032104893,2022-04-22T02:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10271,5,10036,5",,"0082,5",MET07604/21/22 21:55:02 METAR KSLH 220255Z 29009G16KT 10SM CLR 04/00 A3033 RMK AO2,R01    047TMP046R02    007DPT046
7970,72032104893,2022-04-22T03:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0040,5","+0000,5","99999,9",,,,,,,,,"04,5,+01524,5,99,9",,,"2,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01524,1,99,9,99,9","10274,5,10039,5",,"0088,5",MET07904/21/22 22:15:02 METAR KSLH 220315Z 29010G17KT 10SM SCT050 04/00 A3034 RMK AO2,D01      0ADE726
7971,72032104893,2022-04-22T03:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0040,5","+0000,5","99999,9",,,,,,,,,"04,5,+01524,5,99,9",,,"2,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01524,1,99,9,99,9","10278,5,10043,5",,"0077,5",MET07904/21/22 22:35:02 METAR KSLH 220335Z 28011G15KT 10SM SCT050 04/00 A3035 RMK AO2,D01      0ADE726
7972,72032104893,2022-04-22T03:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10278,5,10043,5",,,MET07304/21/22 22:55:02 METAR KSLH 220355Z 29009KT 10SM CLR 04/00 A3035 RMK AO2,R01    047TMP046R02    007DPT046
7973,72032104893,2022-04-22T04:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0040,5","+0000,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10281,5,10046,5",,,MET07304/21/22 23:15:02 METAR KSLH 220415Z 28008KT 10SM CLR 04/00 A3036 RMK AO2,
7974,72032104893,2022-04-22T04:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0040,5","+0000,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10284,5,10049,5",,,MET07304/21/22 23:35:02 METAR KSLH 220435Z 29007KT 10SM CLR 04/00 A3037 RMK AO2,
7975,72032104893,2022-04-22T04:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10284,5,10049,5",,,MET07404/21/22 23:55:02 METAR KSLH 220455Z 29006KT 10SM CLR 04/M00 A3037 RMK AO2,R01    047TMP046R02   M007DPT046
7976,72032104893,2022-04-22T04:59:00,O,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",SOD  ,KSLH ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,16,RA  ,5","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,
7977,72032104893,2022-04-22T05:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0030,5","+0000,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10284,5,10049,5",,,MET07404/22/22 00:15:02 METAR KSLH 220515Z 28006KT 10SM CLR 03/M00 A3037 RMK AO2,
7978,72032104893,2022-04-22T05:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0030,5","+0000,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10288,5,10053,5",,,MET07404/22/22 00:35:02 METAR KSLH 220535Z 28005KT 10SM CLR 03/M00 A3038 RMK AO2,
7979,72032104893,2022-04-22T05:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0020,C","+0000,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10288,5,10053,5",,,MET07404/22/22 00:55:02 METAR KSLH 220555Z 27005KT 10SM CLR 02/M00 A3038 RMK AO2,R01    027TMP046R02   M007DPT046
7980,72032104893,2022-04-22T06:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"270,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0020,5","-0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10291,5,10056,5",,,MET07404/22/22 01:15:02 METAR KSLH 220615Z 27003KT 10SM CLR 02/M01 A3039 RMK AO2,
7981,72032104893,2022-04-22T06:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0010,5","-0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10295,5,10059,5",,,MET07404/22/22 01:35:02 METAR KSLH 220635Z 26003KT 10SM CLR 01/M01 A3040 RMK AO2,
7982,72032104893,2022-04-22T06:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0010,C","-0010,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10295,5,10059,5",,,MET07404/22/22 01:55:02 METAR KSLH 220655Z 26004KT 10SM CLR 01/M01 A3040 RMK AO2,R01    017TMP046R02   M017DPT046
7983,72032104893,2022-04-22T07:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0010,5","-0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10298,5,10063,5",,,MET07404/22/22 02:15:02 METAR KSLH 220715Z 26004KT 10SM CLR 01/M01 A3041 RMK AO2,
7984,72032104893,2022-04-22T07:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"270,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0010,5","-0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10298,5,10063,5",,,MET07404/22/22 02:35:02 METAR KSLH 220735Z 27004KT 10SM CLR 01/M01 A3041 RMK AO2,
7985,72032104893,2022-04-22T07:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"250,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0010,C","-0010,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10305,5,10069,5",,,MET07404/22/22 02:55:02 METAR KSLH 220755Z 25003KT 10SM CLR 01/M01 A3043 RMK AO2,R01    017TMP046R02   M017DPT046
7986,72032104893,2022-04-22T08:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"240,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0010,5","-0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10305,5,10069,5",,,MET07404/22/22 03:15:02 METAR KSLH 220815Z 24003KT 10SM CLR 01/M01 A3043 RMK AO2,
7987,72032104893,2022-04-22T08:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"230,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0000,5","-0020,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10308,5,10073,5",,,MET07404/22/22 03:35:02 METAR KSLH 220835Z 23004KT 10SM CLR 00/M02 A3044 RMK AO2,
7988,72032104893,2022-04-22T08:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0000,C","-0010,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10315,5,10079,5",,,MET07404/22/22 03:55:02 METAR KSLH 220855Z 00000KT 10SM CLR 00/M01 A3046 RMK AO2,R01    007TMP046R02   M017DPT046
7989,72032104893,2022-04-22T09:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"220,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0020,5","-0020,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10318,5,10083,5",,,MET07504/22/22 04:15:02 METAR KSLH 220915Z 22004KT 10SM CLR M02/M02 A3047 RMK AO2,
7990,72032104893,2022-04-22T09:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"230,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0010,5","-0020,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10322,5,10086,5",,,MET07504/22/22 04:35:02 METAR KSLH 220935Z 23004KT 10SM CLR M01/M02 A3048 RMK AO2,
7991,72032104893,2022-04-22T09:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0010,C","-0020,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10328,5,10093,5",,,MET07504/22/22 04:55:02 METAR KSLH 220955Z 00000KT 10SM CLR M01/M02 A3050 RMK AO2,R01   M017TMP046R02   M027DPT046
7992,72032104893,2022-04-22T10:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0020,5","-0030,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10328,5,10093,5",,,MET07504/22/22 05:15:02 METAR KSLH 221015Z 00000KT 10SM CLR M02/M03 A3050 RMK AO2,
7993,72032104893,2022-04-22T10:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0020,5","-0030,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10328,5,10093,5",,,MET07504/22/22 05:35:02 METAR KSLH 221035Z 00000KT 10SM CLR M02/M03 A3050 RMK AO2,
7994,72032104893,2022-04-22T10:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0020,C","-0020,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10328,5,10093,5",,,MET07504/22/22 05:55:02 METAR KSLH 221055Z 00000KT 10SM CLR M02/M02 A3050 RMK AO2,R01   M027TMP046R02   M027DPT046
7995,72032104893,2022-04-22T11:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0020,5","-0020,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10332,5,10096,5",,,MET07504/22/22 06:15:02 METAR KSLH 221115Z 00000KT 10SM CLR M02/M02 A3051 RMK AO2,
7996,72032104893,2022-04-22T11:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0010,5","-0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10335,5,10099,5",,,MET07504/22/22 06:35:02 METAR KSLH 221135Z 00000KT 10SM CLR M01/M01 A3052 RMK AO2,
7997,72032104893,2022-04-22T11:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0000,C","+0000,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10339,5,10103,5",,,MET07404/22/22 06:55:02 METAR KSLH 221155Z 00000KT 10SM CLR 00/M00 A3053 RMK AO2,R01    007TMP046R02   M007DPT046
7998,72032104893,2022-04-22T12:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0020,5","+0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10342,5,10106,5",,,MET07304/22/22 07:15:02 METAR KSLH 221215Z 00000KT 10SM CLR 02/01 A3054 RMK AO2,
7999,72032104893,2022-04-22T12:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0030,5","+0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10339,5,10103,5",,,MET07304/22/22 07:35:02 METAR KSLH 221235Z 01004KT 10SM CLR 03/01 A3053 RMK AO2,
8000,72032104893,2022-04-22T12:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"020,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0030,C","+0010,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10339,5,10103,5",,,MET07304/22/22 07:55:02 METAR KSLH 221255Z 02004KT 10SM CLR 03/01 A3053 RMK AO2,R01    037TMP046R02    017DPT046
8001,72032104893,2022-04-22T13:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0030,5","+0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10342,5,10106,5",,,MET07304/22/22 08:15:02 METAR KSLH 221315Z 01003KT 10SM CLR 03/01 A3054 RMK AO2,
8002,72032104893,2022-04-22T13:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"060,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0040,5","+0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10339,5,10103,5",,,MET07304/22/22 08:35:02 METAR KSLH 221335Z 06005KT 10SM CLR 04/01 A3053 RMK AO2,
8003,72032104893,2022-04-22T13:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"050,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0040,C","+0010,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10339,5,10103,5",,,MET07304/22/22 08:55:02 METAR KSLH 221355Z 05006KT 10SM CLR 04/01 A3053 RMK AO2,R01    047TMP046R02    017DPT046
8004,72032104893,2022-04-22T14:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"050,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0050,5","+0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10335,5,10099,5",,,MET07304/22/22 09:15:02 METAR KSLH 221415Z 05008KT 10SM CLR 05/01 A3052 RMK AO2,
8005,72032104893,2022-04-22T14:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0050,5","+0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10332,5,10096,5",,,MET07304/22/22 09:35:02 METAR KSLH 221435Z 06008KT 10SM CLR 05/01 A3051 RMK AO2,
8006,72032104893,2022-04-22T14:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"060,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0050,C","+0010,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10332,5,10096,5",,,MET07304/22/22 09:55:02 METAR KSLH 221455Z 06009KT 10SM CLR 05/01 A3051 RMK AO2,R01    057TMP046R02    017DPT046
8007,72032104893,2022-04-22T15:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"050,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0050,5","+0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10332,5,10096,5",,,MET07304/22/22 10:15:02 METAR KSLH 221515Z 05009KT 10SM CLR 05/01 A3051 RMK AO2,
8008,72032104893,2022-04-22T15:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"050,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0050,5","+0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10328,5,10093,5",,,MET07304/22/22 10:35:02 METAR KSLH 221535Z 05009KT 10SM CLR 05/01 A3050 RMK AO2,
8009,72032104893,2022-04-22T15:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"050,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0060,C","+0020,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10332,5,10096,5",,,MET07304/22/22 10:55:02 METAR KSLH 221555Z 05010KT 10SM CLR 06/02 A3051 RMK AO2,R01    067TMP046R02    027DPT046
8010,72032104893,2022-04-22T16:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"050,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0070,5","+0010,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10332,5,10096,5",,,MET07304/22/22 11:15:02 METAR KSLH 221615Z 05010KT 10SM CLR 07/01 A3051 RMK AO2,
8011,72032104893,2022-04-22T16:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0070,5","+0020,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10332,5,10096,5",,,MET07304/22/22 11:35:02 METAR KSLH 221635Z 06011KT 10SM CLR 07/02 A3051 RMK AO2,
8012,72032104893,2022-04-22T16:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"040,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0080,C","+0010,C","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10332,5,10096,5",,,MET07304/22/22 11:55:02 METAR KSLH 221655Z 04009KT 10SM CLR 08/01 A3051 RMK AO2,R01    087TMP046R02    017DPT046
8013,72032104893,2022-04-22T17:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"050,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0080,5","+0020,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10325,5,10089,5",,,MET07304/22/22 12:15:02 METAR KSLH 221715Z 05010KT 10SM CLR 08/02 A3049 RMK AO2,
