,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AW1,AW2,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,KA1,KA2,KA3,KA4,MA1,MW1,OC1,REM,EQD
45,72212504829,2022-01-01T15:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0062,5","00427,5,M,N","016093,5,N,5","+0000,5","-0023,5","99999,9",,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,"10125,5,09907,5",,,MET08701/01/22 10:15:02 METAR KHYX 011515Z 02012KT 10SM OVC014 00/M02 A2990 RMK AO2 T00001023,
46,72212504829,2022-01-01T15:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0057,5","00427,5,M,N","016093,5,N,5","+0000,5","-0026,5","99999,9",,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,"10129,5,09911,5",,,MET08701/01/22 10:35:02 METAR KHYX 011535Z 01011KT 10SM OVC014 00/M03 A2991 RMK AO2 T00001026,
47,72212504829,2022-01-01T15:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0072,5","00427,5,M,N","016093,5,N,5","+0000,5","-0030,5","99999,9",,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,"10122,5,09904,5",,,MET08701/01/22 10:55:02 METAR KHYX 011555Z 02014KT 10SM OVC014 00/M03 A2989 RMK AO2 T00001030,
48,72212504829,2022-01-01T16:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"030,5,N,0077,5","00427,5,M,N","011265,5,N,5","-0002,5","-0033,5","99999,9",,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,"10122,5,09904,5",,"0103,5",MET08901/01/22 11:15:02 METAR KHYX 011615Z 03015G20KT 7SM OVC014 00/M03 A2989 RMK AO2 T10021033,
49,72212504829,2022-01-01T16:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0072,5","00427,5,M,N","011265,5,N,5","-0005,5","-0036,5","99999,9",,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,"10119,5,09901,5",,"0093,5",MET08901/01/22 11:35:02 METAR KHYX 011635Z 02014G18KT 7SM OVC014 00/M04 A2988 RMK AO2 T10051036,
50,72212504829,2022-01-01T16:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0067,5","00488,5,M,N","016093,5,N,5","-0006,5","-0038,5","99999,9",,,,,,,,,"07,5,+00488,5,99,9","08,5,+00701,5,99,9",,"3,99,1,+00488,5,9","4,99,1,+00701,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10125,5,09907,5",,,MET09501/01/22 11:55:02 METAR KHYX 011655Z 01013KT 10SM BKN016 OVC023 M01/M04 A2990 RMK AO2 T10061038,
51,72212504829,2022-01-01T17:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0067,5","00579,5,M,N","016093,5,N,5","-0008,5","-0042,5","99999,9",,,,,,,,,"08,5,+00579,5,99,9",,,"4,99,1,+00579,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9",,,,,"10125,5,09907,5",,"0082,5",MET09101/01/22 12:15:02 METAR KHYX 011715Z 01013G16KT 10SM OVC019 M01/M04 A2990 RMK AO2 T10081042,
52,72212504829,2022-01-01T17:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"360,5,N,0072,5","00579,5,M,N","016093,5,N,5","-0010,5","-0045,5","99999,9",,,,,,,,,"08,5,+00579,5,99,9",,,"4,99,1,+00579,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9",,,,,"10119,5,09901,5",,,MET08801/01/22 12:35:02 METAR KHYX 011735Z 36014KT 10SM OVC019 M01/M04 A2988 RMK AO2 T10101045,
53,72212504829,2022-01-01T17:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0067,5","00518,5,M,N","016093,5,N,5","-0010,5","-0044,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9","060,M,+0009,1","060,N,-0011,1",,,"10119,5,09901,5",,"0088,5",MET10301/01/22 12:55:02 METAR KHYX 011755Z 01013G17KT 10SM OVC017 M01/M04 A2988 RMK AO2 T10101044 10009 21011,
54,72212504829,2022-01-01T18:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0067,5","00518,5,M,N","016093,5,N,5","-0013,5","-0046,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10115,5,09897,5",,,MET08801/01/22 13:15:02 METAR KHYX 011815Z 02013KT 10SM OVC017 M01/M05 A2987 RMK AO2 T10131046,
55,72212504829,2022-01-01T18:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0057,5","00518,5,M,N","016093,5,N,5","-0014,5","-0049,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10119,5,09901,5",,"0082,5",MET09101/01/22 13:35:02 METAR KHYX 011835Z 01011G16KT 10SM OVC017 M01/M05 A2988 RMK AO2 T10141049,
56,72212504829,2022-01-01T18:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0067,5","00518,5,M,N","016093,5,N,5","-0015,5","-0051,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10115,5,09897,5",,,MET08801/01/22 13:55:02 METAR KHYX 011855Z 02013KT 10SM OVC017 M01/M05 A2987 RMK AO2 T10151051,
57,72212504829,2022-01-01T19:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0067,5","00518,5,M,N","016093,5,N,5","-0015,5","-0052,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10112,5,09894,5",,,MET08801/01/22 14:15:02 METAR KHYX 011915Z 02013KT 10SM OVC017 M01/M05 A2986 RMK AO2 T10151052,
58,72212504829,2022-01-01T19:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"030,5,N,0067,5","00518,5,M,N","016093,5,N,5","-0017,5","-0053,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10108,5,09891,5",,,MET08801/01/22 14:35:02 METAR KHYX 011935Z 03013KT 10SM OVC017 M02/M05 A2985 RMK AO2 T10171053,
59,72212504829,2022-01-01T19:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0067,5","00518,5,M,N","016093,5,N,5","-0018,5","-0055,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10112,5,09894,5",,"0093,5",MET09101/01/22 14:55:02 METAR KHYX 011955Z 01013G18KT 10SM OVC017 M02/M05 A2986 RMK AO2 T10181055,
60,72212504829,2022-01-01T20:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0067,5","00518,5,M,N","016093,5,N,5","-0020,5","-0056,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10112,5,09894,5",,"0093,5",MET09101/01/22 15:15:02 METAR KHYX 012015Z 02013G18KT 10SM OVC017 M02/M06 A2986 RMK AO2 T10201056,
61,72212504829,2022-01-01T20:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0072,5","00518,5,M,N","016093,5,N,5","-0020,5","-0056,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10115,5,09897,5",,"0098,5",MET09101/01/22 15:35:02 METAR KHYX 012035Z 01014G19KT 10SM OVC017 M02/M06 A2987 RMK AO2 T10201056,
62,72212504829,2022-01-01T20:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0082,5","00518,5,M,N","016093,5,N,5","-0020,5","-0059,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10115,5,09897,5",,"0098,5",MET09101/01/22 15:55:02 METAR KHYX 012055Z 02016G19KT 10SM OVC017 M02/M06 A2987 RMK AO2 T10201059,
63,72212504829,2022-01-01T21:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0072,5","00518,5,M,N","016093,5,N,5","-0021,5","-0058,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10119,5,09901,5",,,MET08801/01/22 16:15:02 METAR KHYX 012115Z 02014KT 10SM OVC017 M02/M06 A2988 RMK AO2 T10211058,
64,72212504829,2022-01-01T21:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"030,5,N,0082,5","00518,5,M,N","016093,5,N,5","-0023,5","-0062,5","99999,9",,,,,,,,,"08,5,+00518,5,99,9",,,"4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,"10115,5,09897,5",,,MET08801/01/22 16:35:02 METAR KHYX 012135Z 03016KT 10SM OVC017 M02/M06 A2987 RMK AO2 T10231062,
65,72212504829,2022-01-01T21:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0072,5","00579,5,M,N","016093,5,N,5","-0025,5","-0066,5","99999,9",,,,,,,,,"08,5,+00579,5,99,9",,,"4,99,1,+00579,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9",,,,,"10119,5,09901,5",,"0103,5",MET09101/01/22 16:55:02 METAR KHYX 012155Z 02014G20KT 10SM OVC019 M02/M07 A2988 RMK AO2 T10251066,
66,72212504829,2022-01-01T22:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0082,5","00579,5,M,N","016093,5,N,5","-0027,5","-0069,5","99999,9",,,,,,,,,"08,5,+00579,5,99,9",,,"4,99,1,+00579,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9",,,,,"10115,5,09897,5",,"0108,5",MET09101/01/22 17:15:02 METAR KHYX 012215Z 02016G21KT 10SM OVC019 M03/M07 A2987 RMK AO2 T10271069,
67,72212504829,2022-01-01T22:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0072,5","00640,5,M,N","016093,5,N,5","-0029,5","-0074,5","99999,9",,,,,,,,,"07,5,+00640,5,99,9","08,5,+01280,5,99,9",,"3,99,1,+00640,5,9","4,99,1,+01280,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,,,"10125,5,09907,5",,"0088,5",MET09801/01/22 17:35:02 METAR KHYX 012235Z 02014G17KT 10SM BKN021 OVC042 M03/M07 A2990 RMK AO2 T10291074,
68,72212504829,2022-01-01T22:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0057,5","00762,5,M,N","016093,5,N,5","-0030,5","-0077,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+00762,5,99,9","07,5,+00914,5,99,9","08,5,+01128,5,99,9","3,99,1,+00762,5,9","3,99,1,+00914,5,9","4,99,1,+01128,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,,"71,5",,MET10001/01/22 17:55:02 METAR KHYX 012255Z 01011KT 10SM -SN BKN025 BKN030 OVC037 M03/M08 RMK AO2 T10301077,
69,72212504829,2022-01-01T23:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0057,5","00701,5,M,N","006437,5,N,5","-0032,5","-0079,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"04,5,+00335,5,99,9","04,5,+00518,5,99,9","08,5,+00701,5,99,9","2,99,1,+00335,5,9","2,99,1,+00518,5,9","4,99,1,+00701,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9",,,,,"10129,5,09911,5","71,5","0088,5",MET10801/01/22 18:15:02 METAR KHYX 012315Z 02011G17KT 4SM -SN SCT011 SCT017 OVC023 M03/M08 A2991 RMK AO2 T10321079,
70,72212504829,2022-01-01T23:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"030,5,N,0077,5","00823,5,M,N","011265,5,N,5","-0034,5","-0084,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"04,5,+00457,5,99,9","08,5,+00823,5,99,9",,"2,99,1,+00457,5,9","4,99,1,+00823,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9",,,,,"10122,5,09904,5","71,5","0098,5",MET10101/01/22 18:35:02 METAR KHYX 012335Z 03015G19KT 7SM -SN SCT015 OVC027 M03/M08 A2989 RMK AO2 T10341084,
71,72212504829,2022-01-01T23:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"020,5,N,0067,5","00701,5,M,N","011265,5,N,5","-0036,5","-0095,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+00701,5,99,9","08,5,+00884,5,99,9",,"3,99,1,+00701,5,9","4,99,1,+00884,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","060,M,-0012,1","060,N,-0036,1",,,"10125,5,09907,5","71,5",,MET11001/01/22 18:55:02 METAR KHYX 012355Z 02013KT 7SM -SN BKN023 OVC029 M04/M09 A2990 RMK AO2 T10361095 11012 21036,
72,72212504829,2022-01-02T00:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0067,5","01981,5,M,N","016093,5,N,5","-0036,5","-0096,5","99999,9",,,,,,,,,"04,5,+00701,5,99,9","04,5,+00914,5,99,9","08,5,+01981,5,99,9","2,99,1,+00701,5,9","2,99,1,+00914,5,9","4,99,1,+01981,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9",,,,,"10132,5,09914,5",,"0103,5",MET10501/01/22 19:15:01 METAR KHYX 020015Z 01013G20KT 10SM SCT023 SCT030 OVC065 M04/M10 A2992 RMK AO2 T10361096,
73,72212504829,2022-01-02T00:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0067,5","00762,5,M,N","016093,5,N,5","-0037,5","-0094,5","99999,9",,,,,,,,,"07,5,+00762,5,99,9","07,5,+01463,5,99,9","08,5,+01676,5,99,9","3,99,1,+00762,5,9","3,99,1,+01463,5,9","4,99,1,+01676,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,"10132,5,09914,5",,"0103,5",MET10501/01/22 19:35:01 METAR KHYX 020035Z 01013G20KT 10SM BKN025 BKN048 OVC055 M04/M09 A2992 RMK AO2 T10371094,
74,72212504829,2022-01-02T00:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0062,5","00762,5,M,N","016093,5,N,5","-0040,5","-0097,5","99999,9",,,,,,,,,"08,5,+00762,5,99,9",,,"4,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,"10135,5,09917,5",,,MET08801/01/22 19:55:01 METAR KHYX 020055Z 01012KT 10SM OVC025 M04/M10 A2993 RMK AO2 T10401097,
75,72212504829,2022-01-02T01:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"360,5,N,0088,5","00762,5,M,N","016093,5,N,5","-0041,5","-0098,5","99999,9",,,,,,,,,"08,5,+00762,5,99,9",,,"4,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,"10135,5,09917,5",,"0108,5",MET09101/01/22 20:15:01 METAR KHYX 020115Z 36017G21KT 10SM OVC025 M04/M10 A2993 RMK AO2 T10411098,
76,72212504829,2022-01-02T01:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0072,5","00762,5,M,N","016093,5,N,5","-0044,5","-0101,5","99999,9",,,,,,,,,"08,5,+00762,5,99,9",,,"4,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,"10135,5,09917,5",,,MET08801/01/22 20:35:01 METAR KHYX 020135Z 01014KT 10SM OVC025 M04/M10 A2993 RMK AO2 T10441101,
77,72212504829,2022-01-02T01:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0072,5","00762,5,M,N","008047,5,N,5","-0046,5","-0100,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"08,5,+00762,5,99,9",,,"4,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,"10129,5,09911,5","71,5","0108,5",MET09401/01/22 20:55:01 METAR KHYX 020155Z 01014G21KT 5SM -SN OVC025 M05/M10 A2991 RMK AO2 T10461100,
78,72212504829,2022-01-02T02:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"360,5,N,0077,5","00701,5,M,N","006437,5,N,5","-0050,5","-0091,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"04,5,+00488,5,99,9","08,5,+00701,5,99,9",,"2,99,1,+00488,5,9","4,99,1,+00701,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10132,5,09914,5","71,5","0098,5",MET10101/01/22 21:15:01 METAR KHYX 020215Z 36015G19KT 4SM -SN SCT016 OVC023 M05/M09 A2992 RMK AO2 T10501091,
79,72212504829,2022-01-02T02:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"360,5,N,0082,5","00366,5,M,N","004023,5,N,5","-0051,5","-0089,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+00366,5,99,9","07,5,+00579,5,99,9","08,5,+00762,5,99,9","3,99,1,+00366,5,9","3,99,1,+00579,5,9","4,99,1,+00762,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9",,,,,"10132,5,09914,5","71,5","0098,5",MET11201/01/22 21:35:01 METAR KHYX 020235Z 36016G19KT 2 1/2SM -SN BKN012 BKN019 OVC025 M05/M09 A2992 RMK AO2 T10511089,
80,72212504829,2022-01-02T02:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0082,5","00305,5,M,N","004828,5,N,5","-0051,5","-0093,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+00305,5,99,9","07,5,+00762,5,99,9","08,5,+01829,5,99,9","3,99,1,+00305,5,9","3,99,1,+00762,5,9","4,99,1,+01829,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,,,"10129,5,09911,5","71,5","0103,5",MET10801/01/22 21:55:01 METAR KHYX 020255Z 01016G20KT 3SM -SN BKN010 BKN025 OVC060 M05/M09 A2991 RMK AO2 T10511093,
81,72212504829,2022-01-02T03:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0067,5","01829,5,M,N","011265,5,N,5","-0050,5","-0101,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"04,5,+00305,5,99,9","07,5,+01829,5,99,9","08,5,+02134,5,99,9","2,99,1,+00305,5,9","3,99,1,+01829,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,,,"10129,5,09911,5","71,5",,MET10501/01/22 22:15:01 METAR KHYX 020315Z 01013KT 7SM -SN SCT010 BKN060 OVC070 M05/M10 A2991 RMK AO2 T10501101,
82,72212504829,2022-01-02T03:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0067,5","02134,5,M,N","016093,5,N,5","-0048,5","-0101,5","99999,9",,,,,,,,,"04,5,+00671,5,99,9","04,5,+01829,5,99,9","08,5,+02134,5,99,9","2,99,1,+00671,5,9","2,99,1,+01829,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,"10125,5,09907,5",,"0108,5",MET10501/01/22 22:35:01 METAR KHYX 020335Z 01013G21KT 10SM SCT022 SCT060 OVC070 M05/M10 A2990 RMK AO2 T10481101,
83,72212504829,2022-01-02T03:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0077,5","01524,5,M,N","016093,5,N,5","-0050,5","-0093,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"04,5,+00732,5,99,9","07,5,+01524,5,99,9","08,5,+02134,5,99,9","2,99,1,+00732,5,9","3,99,1,+01524,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10129,5,09911,5","71,5","0103,5",MET10901/01/22 22:55:01 METAR KHYX 020355Z 01015G20KT 10SM -SN SCT024 BKN050 OVC070 M05/M09 A2991 RMK AO2 T10501093,
84,72212504829,2022-01-02T04:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0067,5","00732,5,M,N","016093,5,N,5","-0052,5","-0089,5","99999,9",,,,,,,,,"04,5,+00610,5,99,9","08,5,+00732,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+00732,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,,,"10129,5,09911,5",,"0098,5",MET09801/01/22 23:15:02 METAR KHYX 020415Z 01013G19KT 10SM SCT020 OVC024 M05/M09 A2991 RMK AO2 T10521089,
85,72212504829,2022-01-02T04:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0062,5","00671,5,M,N","011265,5,N,5","-0052,5","-0086,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,"10129,5,09911,5","71,5","0098,5",MET09401/01/22 23:35:02 METAR KHYX 020435Z 01012G19KT 7SM -SN OVC022 M05/M09 A2991 RMK AO2 T10521086,
86,72212504829,2022-01-02T04:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"360,5,N,0077,5","00610,5,M,N","011265,5,N,5","-0053,5","-0085,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,,,"10129,5,09911,5","71,5",,MET09101/01/22 23:55:02 METAR KHYX 020455Z 36015KT 7SM -SN OVC020 M05/M08 A2991 RMK AO2 T10531085,
87,72212504829,2022-01-02T04:59:00,O,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",SOD  ,KHYX ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,18,SN  ,5","AU,13,BR  ,5","AU,19,UP  ,5",,,,,,,,,,,,,,,,,,,,,,
